,Oficina,Departamento,Anio,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
1122,gacheta,cundinamarca,1952,2017,131748488,212,35614035,0,0,2229,167362523
1123,gacheta,cundinamarca,1953,2056,163276069,141,29711388,0,0,2197,192987457
1124,gacheta,cundinamarca,1954,1619,132351225,199,27407872,0,0,1818,159759097
1125,gacheta,cundinamarca,1955,1555,132643276,274,46785462,0,0,1829,179428738
1126,gacheta,cundinamarca,1956,1171,121806188,404,75911336,0,0,1575,197717524
1127,gacheta,cundinamarca,1957,1051,1178163,388,970075,0,0,1439,2148238
1128,gacheta,cundinamarca,1958,2020,1111303,382,645352,101,351539,1503,210819
1129,gacheta,cundinamarca,1959,894,975205,513,633291,95,305141,1502,1913637
1130,gacheta,cundinamarca,1960,863,1070694,664,830093,86,231806,1613,2132593
1131,girardot,cundinamarca,1952,829,203121400,151,87047262,0,0,980,290168662
1132,girardot,cundinamarca,1953,439,77554754,118,71995757,0,0,557,149550511
1133,girardot,cundinamarca,1954,670,124217011,195,149084435,0,0,865,273301446
1134,girardot,cundinamarca,1955,424,81182805,251,167237336,0,0,675,248420141
1135,girardot,cundinamarca,1956,246,83895857,209,174727084,0,0,455,258622941
1136,girardot,cundinamarca,1957,325,1077738,232,2022362,0,0,557,3100100
1137,girardot,cundinamarca,1958,294,1212960,204,1995109,61,431547,559,3639616
1138,girardot,cundinamarca,1959,309,1275953,237,2623859,55,429151,601,4328963
1139,girardot,cundinamarca,1960,294,1193218,241,2785930,55,1263408,590,5242556
1140,guaduas,cundinamarca,1955,295,30592000,106,34890647,0,0,401,65482647
1141,guaduas,cundinamarca,1956,334,39410702,123,44291197,0,0,457,83701899
1142,guaduas,cundinamarca,1957,289,342702,150,611524,0,0,439,954226
1143,guaduas,cundinamarca,1958,287,368611,100,395108,76,427167,463,1190886
1144,guaduas,cundinamarca,1959,288,396595,93,323020,76,436473,457,1156088
1145,guaduas,cundinamarca,1960,340,505682,101,384566,76,400068,517,1290316
1146,guasca,cundinamarca,1952,177,19843000,4,942100,0,0,181,20785100
1147,guasca,cundinamarca,1953,202,21863500,34,5967515,0,0,236,27831015
1148,guasca,cundinamarca,1954,221,28074000,48,12261826,0,0,269,40335826
1149,guasca,cundinamarca,1955,263,29233700,67,19303482,0,0,330,48537182
1150,guasca,cundinamarca,1956,248,23988620,86,19324164,0,0,334,43312784
1151,guasca,cundinamarca,1957,239,220944,84,193548,0,0,323,414492
1152,guasca,cundinamarca,1958,295,340078,63,112911,29,111455,387,564344
1153,guasca,cundinamarca,1959,382,464887,79,145309,32,110435,493,720631
1154,guasca,cundinamarca,1960,300,470809,90,165124,33,111122,423,747055
1155,guatavita,cundinamarca,1952,264,33999800,13,5559000,0,0,277,39558800
1156,guatavita,cundinamarca,1953,391,43258209,70,14466127,0,0,461,57724336
1157,guatavita,cundinamarca,1954,432,51365750,77,16987597,0,0,509,68353347
1158,guatavita,cundinamarca,1955,495,54934562,68,13692072,0,0,563,68626634
1159,guatavita,cundinamarca,1956,339,43609333,62,15840289,0,0,401,59449622
1160,guatavita,cundinamarca,1957,283,397725,63,111688,0,0,346,509413
1161,guatavita,cundinamarca,1958,257,365195,51,123316,25,86062,333,574573
1162,guatavita,cundinamarca,1959,248,353806,40,97013,22,74603,310,525422
1163,guatavita,cundinamarca,1960,205,316796,33,55043,20,70306,258,442145
1164,la calera,cundinamarca,1952,195,17979250,51,21259959,0,0,246,39239209
1165,la calera,cundinamarca,1953,305,33292632,88,31569613,0,0,393,64862245
1166,la calera,cundinamarca,1954,262,32823400,130,39595324,0,0,392,72418724
1167,la calera,cundinamarca,1955,275,41970900,189,52041803,0,0,464,94012703
1168,la calera,cundinamarca,1956,239,36083158,183,62573121,0,0,422,98656279
1169,la calera,cundinamarca,1957,280,404150,206,647990,0,0,486,1052140
1170,la calera,cundinamarca,1958,321,494230,154,345753,127,540461,602,1380444
1171,la calera,cundinamarca,1959,317,523578,145,360534,125,501626,587,1385738
1172,la calera,cundinamarca,1960,411,889405,147,434234,118,445203,676,1768842
1173,la mesa,cundinamarca,1952,1348,111748157,55,22457593,0,0,1405,134205750
1174,la mesa,cundinamarca,1953,1309,112272388,149,62353461,0,0,1458,174625849
1175,la mesa,cundinamarca,1954,1299,123032834,201,82272155,0,0,1500,205304989
1176,la mesa,cundinamarca,1955,792,91445268,174,78134892,0,0,966,169580160
1177,la mesa,cundinamarca,1956,593,87948634,161,79102044,0,0,754,167050678
1178,la mesa,cundinamarca,1957,454,716317,143,787182,0,0,597,1503499
1179,la mesa,cundinamarca,1958,482,734252,58,352287,87,436772,627,1523311
1180,la mesa,cundinamarca,1959,518,805337,56,332123,78,382156,652,1519616
1181,la mesa,cundinamarca,1960,840,1345618,83,507464,105,488705,1028,2341787
1182,la palma,cundinamarca,1952,625,36759809,67,16666394,0,0,692,53426203
1183,la palma,cundinamarca,1953,709,40096531,65,17217511,0,0,774,57314042
1184,la palma,cundinamarca,1954,666,47595528,151,39343997,0,0,817,86939525
1185,la palma,cundinamarca,1955,733,54323420,206,59681847,0,0,939,114005267
1186,la palma,cundinamarca,1956,521,43043712,216,59357536,0,0,737,102401248
1187,la palma,cundinamarca,1957,379,345642,198,559369,0,0,577,905011
1188,la palma,cundinamarca,1958,419,465562,156,517617,95,386574,670,1369753
1189,la palma,cundinamarca,1959,621,824936,186,668569,88,366987,895,1860492
1190,la palma,cundinamarca,1960,598,930900,186,766282,75,306189,859,2003371
1191,la peña,cundinamarca,1952,229,15586500,32,7629000,0,0,261,23215500
1192,la peña,cundinamarca,1953,354,23182500,50,13606500,0,0,404,36789000
1193,la peña,cundinamarca,1954,243,17816500,46,13830000,0,0,289,31646500
1194,la peña,cundinamarca,1955,279,21567452,46,14507285,0,0,325,36074737
1195,la peña,cundinamarca,1956,241,19689842,61,18785583,0,0,302,38475425
1196,la peña,cundinamarca,1957,228,219330,61,182355,0,0,289,401685
1197,la peña,cundinamarca,1958,255,256290,40,100675,14,80447,309,437412
1198,la peña,cundinamarca,1959,313,283390,33,81478,15,90234,361,455102
1199,la peña,cundinamarca,1960,364,370936,30,67963,17,98302,411,537201
1200,la vega,cundinamarca,1959,328,647072,71,303420,50,323050,449,1273542
1201,la vega,cundinamarca,1960,337,678317,62,248297,47,260808,446,1187422
1202,madrid,cundinamarca,1956,15,3340000,21,10411849,0,0,36,13751849
1203,medina,cundinamarca,1954,196,38186661,641,44047561,0,0,837,82234222
1204,medina,cundinamarca,1955,478,69960811,771,47700118,0,0,1249,117660929
1205,medina,cundinamarca,1956,423,60273558,646,45002830,0,0,1069,105276388
1206,medina,cundinamarca,1957,342,483446,493,425563,0,0,835,909009
1207,medina,cundinamarca,1958,375,656203,492,566720,2,5544,869,1228467
1208,medina,cundinamarca,1959,373,588319,585,733807,1,1771,959,1323897
1209,medina,cundinamarca,1960,269,510935,552,641276,2,8463,823,1160674
1210,nocaima,cundinamarca,1955,248,25435212,51,18222772,0,0,299,43657984
1211,nocaima,cundinamarca,1956,227,22590500,65,24466307,0,0,292,47056807
1212,nocaima,cundinamarca,1957,167,204671,62,320940,0,0,229,525611
1213,nocaima,cundinamarca,1958,154,259233,25,62070,39,328841,218,650144
1214,nocaima,cundinamarca,1959,188,240268,38,126615,36,290901,262,657784
1215,nocaima,cundinamarca,1960,185,225472,44,139864,33,242889,262,608225
1216,pacho,cundinamarca,1952,800,69865423,74,33814556,0,0,874,103679979
1217,pacho,cundinamarca,1953,913,98272000,99,42407782,0,0,1012,140679782
1218,pacho,cundinamarca,1954,1121,125410580,184,75219376,0,0,1305,200629956
1219,pacho,cundinamarca,1955,1077,111135665,236,88656035,0,0,1313,199791700
1220,pacho,cundinamarca,1956,942,108150388,280,125257049,0,0,1222,233407437
1221,pacho,cundinamarca,1957,822,959283,325,1255186,0,0,1147,2214469
1222,pacho,cundinamarca,1958,743,862161,451,1215721,148,858931,1342,2936813
1223,pacho,cundinamarca,1959,711,909826,474,1312646,148,940904,1333,3163376
1224,pacho,cundinamarca,1960,732,1021671,410,1361969,132,813233,1274,3196873
1225,pasca,cundinamarca,1956,379,40676800,193,28919356,0,0,572,69596156
1226,pasca,cundinamarca,1957,412,477566,203,360944,0,0,615,838510
1227,pasca,cundinamarca,1959,633,1075151,184,243823,45,170720,862,1489694
1228,pasca,cundinamarca,1960,635,1294160,351,497689,46,223437,1032,2015286
1229,pesca,cundinamarca,1958,543,774550,201,240545,50,233840,794,1248935
1230,rafael reyes,cundinamarca,1956,208,13546538,36,22568579,0,0,244,36115117
1231,rafael reyes,cundinamarca,1957,281,195805,63,259658,0,0,344,455463
1232,rafael reyes,cundinamarca,1958,297,251105,30,130316,38,194567,365,575988
1233,rafael reyes,cundinamarca,1959,309,309068,32,80610,30,167345,371,557023
1234,san bernardo,cundinamarca,1958,262,397470,107,112318,33,173967,402,683755
1235,san bernardo,cundinamarca,1959,314,451663,110,123153,35,170685,459,745501
1236,san bernardo,cundinamarca,1960,320,472360,102,118525,35,154200,457,745085
1237,san francisco,cundinamarca,1955,472,66989810,83,32094348,0,0,555,99084158
1238,san francisco,cundinamarca,1956,426,63808854,148,51650863,0,0,574,115459717
1239,san francisco,cundinamarca,1957,400,615474,173,667940,0,0,573,1283414
1240,san francisco,cundinamarca,1958,392,712520,140,397919,88,465773,620,1576212
1241,san francisco,cundinamarca,1959,368,752670,136,414005,83,411918,587,1578593
1242,san francisco,cundinamarca,1960,435,886110,142,530986,80,361702,657,1778798
1243,san juan de rioseco,cundinamarca,1952,563,96131200,29,18744832,0,0,592,114876032
1244,san juan de rioseco,cundinamarca,1953,887,131390049,85,32741410,0,0,972,164131459
1245,san juan de rioseco,cundinamarca,1954,850,136557953,104,39758667,0,0,954,176316620
1246,san juan de rioseco,cundinamarca,1955,873,143906984,120,52285793,0,0,993,196192777
1247,san juan de rioseco,cundinamarca,1956,773,134635267,135,59249950,0,0,908,193885217
1248,san juan de rioseco,cundinamarca,1957,719,1341102,146,641071,0,0,865,1982173
1249,san juan de rioseco,cundinamarca,1958,715,1258297,92,361757,78,433905,885,2053959
1250,san juan de rioseco,cundinamarca,1959,780,1403382,109,394597,82,529068,971,2327047
1251,san juan de rioseco,cundinamarca,1960,726,1344087,125,484425,76,477456,927,2305968
1252,sasaima,cundinamarca,1952,310,27879826,44,15471157,0,0,354,43350983
1253,sasaima,cundinamarca,1953,284,23073500,118,25607542,0,0,402,48681042
1254,sasaima,cundinamarca,1954,280,27329941,137,26620936,0,0,417,53950377
1255,sasaima,cundinamarca,1955,357,49317692,148,36992769,0,0,505,86310461
1256,sasaima,cundinamarca,1956,350,45907542,150,43505555,0,0,500,89413097
1257,sasaima,cundinamarca,1957,345,446130,156,507436,0,0,501,953566
1258,sasaima,cundinamarca,1958,375,549055,96,234303,91,440579,562,1223937
1259,sasaima,cundinamarca,1959,330,476861,117,348720,86,405559,533,1231140
1260,sasaima,cundinamarca,1960,367,536246,130,391769,94,392749,591,1320764
1261,soacha,cundinamarca,1952,451,64467100,28,8331900,0,0,479,72799000
1262,soacha,cundinamarca,1953,574,82635400,106,25323454,0,0,680,107958854
1263,soacha,cundinamarca,1954,600,114082986,90,28238467,0,0,690,142321453
1264,soacha,cundinamarca,1955,359,58239196,101,29517184,0,0,460,87756380
1265,soacha,cundinamarca,1956,248,40194243,106,33751535,0,0,354,73945778
1266,soacha,cundinamarca,1957,226,354350,108,309051,0,0,334,663401
1267,soacha,cundinamarca,1958,321,633895,53,193936,157,480805,531,1308636
1268,soacha,cundinamarca,1959,353,662258,61,211461,136,412245,550,1285964
1269,soacha,cundinamarca,1960,387,736927,86,322716,73,188703,546,1248346
1270,sopo,cundinamarca,1952,131,19652500,12,7272612,0,0,143,26925112
1271,sopo,cundinamarca,1953,123,16999250,40,16811306,0,0,163,33810556
1272,sopo,cundinamarca,1954,145,24326841,53,13244387,0,0,198,37571228
1273,sopo,cundinamarca,1955,120,24243553,50,13771110,0,0,170,38014663
1274,sopo,cundinamarca,1956,94,17285400,62,23261848,0,0,156,40547248
1275,sopo,cundinamarca,1957,99,205135,65,251748,0,0,164,456883
1276,sopo,cundinamarca,1958,91,198000,59,262335,40,281756,190,742091
1277,sopo,cundinamarca,1959,101,260361,56,289526,38,250742,195,800629
1278,sopo,cundinamarca,1960,85,210831,70,298634,42,252836,197,762301
1279,subachoque,cundinamarca,1955,241,56097547,71,28682373,0,0,312,84779920
1280,subachoque,cundinamarca,1956,229,52796523,128,41669914,0,0,357,94466437
1281,subachoque,cundinamarca,1957,295,619234,141,430384,0,0,436,1049618
1282,subachoque,cundinamarca,1958,356,915712,102,293767,23,85997,481,1295476
1283,subachoque,cundinamarca,1959,399,1207811,103,524652,19,76954,521,1809417
1284,subachoque,cundinamarca,1960,325,1145629,77,435389,12,36816,414,1617834
1285,tocaima,cundinamarca,1956,167,32418000,71,38627213,0,0,238,71045213
1286,tocaima,cundinamarca,1957,255,481963,73,409523,0,0,328,891486
1287,tocaima,cundinamarca,1958,313,562225,51,342975,17,134226,381,1039426
1288,tocaima,cundinamarca,1959,310,631010,91,687834,17,120099,418,1438943
1289,tocaima,cundinamarca,1960,315,683740,93,646548,19,133639,427,1463927
1290,ubate,cundinamarca,1952,1166,103769990,156,76455032,0,0,1322,180225022
1291,ubate,cundinamarca,1953,847,85393611,196,68745157,0,0,1043,154138768
1292,ubate,cundinamarca,1954,1127,141518075,219,75106189,0,0,1346,216624264
1293,ubate,cundinamarca,1955,1185,136957233,256,103164856,0,0,1441,240122089
1294,ubate,cundinamarca,1956,1109,147497302,250,97367304,0,0,1359,244864606
1295,ubate,cundinamarca,1957,986,1370545,223,964693,0,0,1209,2335238
1296,ubate,cundinamarca,1958,966,1419457,181,1001086,140,401851,1287,2822394
1297,ubate,cundinamarca,1959,909,1517521,177,1252578,132,420578,1218,3190677
1298,ubate,cundinamarca,1960,835,1548178,200,1399505,121,380946,1156,3328629
1299,une,cundinamarca,1952,944,71094723,154,24110135,0,0,1098,95204858
1300,une,cundinamarca,1953,740,64419737,165,26950735,0,0,905,91370472
1301,une,cundinamarca,1954,875,91528277,132,23185929,0,0,1007,114714206
1302,une,cundinamarca,1955,887,89264000,112,29256572,0,0,999,118520572
1303,une,cundinamarca,1956,876,99549000,91,27813800,0,0,967,127362800
1304,une,cundinamarca,1957,977,1199310,64,225054,0,0,1041,1424364
1305,une,cundinamarca,1958,406,620115,28,88225,56,277949,490,986289
1306,une,cundinamarca,1959,381,629011,51,89486,58,273652,490,992149
1307,une,cundinamarca,1960,344,612220,57,113922,53,237175,454,963317
1308,utica,cundinamarca,1956,42,5103500,37,13014113,0,0,79,18117613
1309,utica,cundinamarca,1957,92,126150,53,183833,0,0,145,309983
1310,utica,cundinamarca,1958,136,250485,83,281987,8,91616,227,624088
1311,utica,cundinamarca,1959,157,269105,86,387684,10,174214,253,831003
1312,utica,cundinamarca,1960,173,283215,91,329485,9,150539,273,763239
1313,vergara,cundinamarca,1952,276,29139772,3,775000,0,0,279,29914772
1314,vergara,cundinamarca,1953,647,69397000,70,5616000,0,0,717,75013000
1315,vergara,cundinamarca,1954,691,88529400,119,15574610,0,0,810,104104010
1316,vergara,cundinamarca,1955,592,74937335,116,19479416,0,0,708,94416751
1317,vergara,cundinamarca,1956,518,68688500,128,30485352,0,0,464,99173852
1318,vergara,cundinamarca,1957,355,552385,127,371871,0,0,482,924256
1319,vergara,cundinamarca,1958,367,595760,75,195193,42,335826,484,1126779
1320,vergara,cundinamarca,1959,528,939518,57,162917,42,310601,627,1413036
1321,vergara,cundinamarca,1960,640,974779,62,172449,41,267295,743,1414523
1322,villeta,cundinamarca,1952,269,29824500,21,8453500,0,0,290,38278000
1323,villeta,cundinamarca,1953,340,42456888,51,19630826,0,0,391,62087714
1324,villeta,cundinamarca,1954,328,47462000,87,35486125,0,0,415,82948125
1325,villeta,cundinamarca,1955,373,46316638,136,57999999,0,0,509,104316637
1326,villeta,cundinamarca,1956,274,32268901,167,69423963,0,0,441,101692864
1327,villeta,cundinamarca,1957,223,306487,173,711652,0,0,396,1018139
1328,villeta,cundinamarca,1958,289,437366,84,245484,94,526900,467,1209750
1329,villeta,cundinamarca,1959,387,528118,98,371285,102,634673,587,1534076
1330,villeta,cundinamarca,1960,360,545853,94,317517,103,585247,557,1448617
1331,viota,cundinamarca,1955,387,60122000,31,22896902,0,0,418,83018902
1332,viota,cundinamarca,1956,457,67897500,86,34923963,0,0,543,102821463
1333,viota,cundinamarca,1957,373,545565,156,397063,0,0,529,942628
1334,viota,cundinamarca,1958,396,695995,16,155350,154,481785,566,1333130
1335,viota,cundinamarca,1959,458,865036,51,203650,141,357903,650,1426589
1336,viota,cundinamarca,1960,603,1459119,66,244474,161,541253,830,2244846
1337,zipaquira,cundinamarca,1952,395,48573563,84,35862060,0,0,479,84435623
1338,zipaquira,cundinamarca,1953,372,52672867,104,39784159,0,0,476,92457026
1339,zipaquira,cundinamarca,1954,381,62388000,117,53118438,0,0,498,115506438
1340,zipaquira,cundinamarca,1955,375,63089000,119,57008776,0,0,494,120097776
1341,zipaquira,cundinamarca,1956,343,62444000,113,61068425,0,0,456,123512425
1342,zipaquira,cundinamarca,1957,358,716468,100,698768,0,0,458,1415236
1343,zipaquira,cundinamarca,1958,342,756837,79,775082,80,231397,501,1763316
1344,zipaquira,cundinamarca,1959,358,817182,115,1040934,72,218125,545,2076241
1345,zipaquira,cundinamarca,1960,395,1051839,149,1340945,70,210221,614,2603005
1346,barrancas,guajira,1959,252,544539,139,444236,21,90938,412,1079713
1347,barrancas,guajira,1960,264,498858,126,417235,20,80648,410,996741
1348,fonseca,guajira,1959,192,599277,123,689863,17,68378,332,1357518
1349,fonseca,guajira,1960,259,776530,142,721406,18,68750,419,1566686
1350,riohacha,guajira,1954,522,79295994,119,26740440,0,0,641,106036434
1351,riohacha,guajira,1955,318,48386838,147,41327398,0,0,465,89714236
1352,riohacha,guajira,1956,231,48169247,149,54501153,0,0,380,102670400
1353,riohacha,guajira,1957,312,466217,122,426163,0,0,434,892380
1354,riohacha,guajira,1958,389,562858,105,480323,59,258609,553,1301790
1355,riohacha,guajira,1959,438,782703,117,732433,79,390540,634,1905676
1356,riohacha,guajira,1960,311,621693,112,631858,75,358741,498,1612292
1357,san juan del cesar,guajira,1954,794,157397846,487,125068989,0,0,1281,282466835
1358,san juan del cesar,guajira,1955,559,103812872,585,169380191,0,0,1144,273193063
1359,san juan del cesar,guajira,1956,442,78494304,659,202403307,0,0,1101,280897611
1360,san juan del cesar,guajira,1957,372,737881,613,1908719,0,0,985,2646600
1361,san juan del cesar,guajira,1958,421,990124,594,2091972,45,256296,1060,3338392
1362,san juan del cesar,guajira,1959,174,771378,302,1630913,5,54598,481,2456889
1363,san juan del cesar,guajira,1960,267,1012727,286,1867628,4,43880,557,2924235
1364,villanueva,guajira,1954,771,155837907,244,94710424,0,0,1015,250548331
1365,villanueva,guajira,1955,555,125298882,271,124131019,0,0,826,249429901
1366,villanueva,guajira,1956,366,97936399,265,120328888,0,0,631,218265287
1367,villanueva,guajira,1957,338,900300,244,1134095,0,0,582,2034395
1368,villanueva,guajira,1958,387,1021732,252,1144521,44,267075,683,2433328
1369,villanueva,guajira,1959,511,1426720,270,1688267,41,256857,822,3371844
1370,villanueva,guajira,1960,454,1384047,262,1453071,38,225659,754,3062777
1371,acevedo,huila,1952,532,25445000,38,6380727,0,0,570,31825727
1372,acevedo,huila,1953,522,29355800,69,11228850,0,0,591,40584650
1373,acevedo,huila,1954,540,36254425,92,16126809,0,0,632,52381234
1374,acevedo,huila,1955,502,39601300,96,16120711,0,0,598,55722011
1375,acevedo,huila,1956,457,38122713,89,17430885,0,0,546,55553598
1376,acevedo,huila,1957,413,370685,160,222471,0,0,573,593156
1377,acevedo,huila,1958,422,411025,193,231958,28,120170,643,763153
1378,acevedo,huila,1959,447,424330,214,280195,29,125006,690,829531
1379,acevedo,huila,1960,466,469114,243,321240,29,113458,738,903812
1380,algeciras,huila,1959,319,486610,208,537877,28,103194,555,1127681
1381,algeciras,huila,1960,301,514260,230,566346,26,94045,557,1174651
1382,baraya,huila,1952,158,21860342,50,10727988,0,0,208,32588330
1383,baraya,huila,1953,173,27172000,88,20415862,0,0,261,47587862
1384,baraya,huila,1954,186,35679416,214,33029276,0,0,400,68708692
1385,baraya,huila,1955,162,31841095,208,33004682,0,0,370,64845777
1386,baraya,huila,1956,165,29115628,187,27968300,0,0,352,57083928
1387,baraya,huila,1957,178,356634,202,396085,0,0,380,752719
1388,baraya,huila,1958,167,315905,188,356414,28,110137,383,782456
1389,baraya,huila,1959,203,402858,571,1491673,26,98899,800,1993430
1390,baraya,huila,1960,229,482687,576,1523723,25,155552,830,2161962
1391,campoalegre,huila,1960,269,803716,141,989098,42,150258,452,1943072
1392,carnecerias,huila,1953,138,9065000,94,14659832,0,0,232,23724832
1393,carnecerias,huila,1954,165,13225500,132,25361023,0,0,297,38586523
1394,carnecerias,huila,1955,182,12775500,154,26169226,0,0,336,38944726
1395,carnecerias,huila,1956,221,17344718,172,31350988,0,0,393,48695706
1396,carnecerias,huila,1957,216,234220,165,313999,0,0,381,548219
1397,carnecerias,huila,1958,186,263565,168,387995,6,29663,360,681223
1398,carnecerias,huila,1959,199,341000,217,612907,9,40491,425,994398
1399,garzon,huila,1952,915,73215392,301,68130318,0,0,1216,141345710
1400,garzon,huila,1953,888,88992638,382,102100417,0,0,1270,191093055
1401,garzon,huila,1954,882,105042553,507,140790304,0,0,1389,245832857
1402,garzon,huila,1955,636,75197885,660,204555374,0,0,1296,279753259
1403,garzon,huila,1956,450,46046025,504,175943321,0,0,954,221989346
1404,garzon,huila,1957,379,462675,465,1623379,0,0,844,2086054
1405,garzon,huila,1958,546,814565,512,1610822,102,641947,1160,3067334
1406,garzon,huila,1959,561,1087843,654,2294803,108,637643,1323,4020289
1407,garzon,huila,1960,617,1463925,804,3162512,107,638874,1528,5265311
1408,gigante,huila,1956,294,32881279,165,54370750,0,0,459,87252029
1409,gigante,huila,1957,307,417515,206,645019,0,0,513,1062534
1410,gigante,huila,1958,404,593454,176,606798,39,199586,619,1399838
1411,gigante,huila,1959,446,728888,225,779927,41,213135,712,1721950
1412,gigante,huila,1960,470,717591,285,1045208,51,255332,806,2018131
1413,guadalupe,huila,1959,344,344950,232,569962,15,55512,591,970424
1414,guadalupe,huila,1960,240,212091,215,551024,16,53105,471,816220
1415,la plata,huila,1952,389,27548007,235,37735302,0,0,624,65283309
1416,la plata,huila,1953,380,25509347,207,40849421,0,0,587,66358828
1417,la plata,huila,1954,578,49786995,356,70898440,0,0,934,120685435
1418,la plata,huila,1955,668,57408386,401,67160073,0,0,1069,124568459
1419,la plata,huila,1956,681,69695548,418,63907626,0,0,1099,133603174
1420,la plata,huila,1957,473,531996,349,686859,0,0,822,1218855
1421,la plata,huila,1958,332,507009,240,574405,35,156598,607,1238012
1422,la plata,huila,1959,359,641050,246,762167,40,164879,645,1568096
1423,la plata,huila,1960,418,752100,271,1049060,40,183766,729,1984926
1424,neiva,huila,1952,914,153745839,251,103354339,0,0,1165,257100178
1425,neiva,huila,1953,1147,198871752,389,145162329,0,0,1536,344034081
1426,neiva,huila,1954,971,189272607,763,209267829,0,0,1734,398540436
1427,neiva,huila,1955,950,186069517,774,250564203,0,0,1724,436633720
1428,neiva,huila,1956,1022,242433633,774,272721964,0,0,1796,515155597
1429,neiva,huila,1957,929,2842609,755,3233365,0,0,1684,6075974
1430,neiva,huila,1958,1091,3919390,613,4069489,233,1198373,1937,9187252
1431,neiva,huila,1959,1313,4601410,1826,10187693,246,1182335,3385,15971438
1432,neiva,huila,1960,1247,4942616,1502,8799368,212,927731,2961,14669715
1433,palermo,huila,1952,217,27262500,38,9939500,0,0,255,37202000
1434,palermo,huila,1953,392,44136445,85,19588064,0,0,477,63724509
1435,palermo,huila,1954,450,58318000,187,31847222,0,0,637,90165222
1436,palermo,huila,1955,394,52164998,176,42990826,0,0,570,95155824
1437,palermo,huila,1956,346,52554161,209,59760641,0,0,555,112314802
1438,palermo,huila,1957,263,459197,188,549537,0,0,451,1008734
1439,palermo,huila,1958,302,544072,137,489142,37,142695,476,1175909
1440,palermo,huila,1959,315,643797,467,1504322,35,133113,817,2281232
1441,palermo,huila,1960,338,708352,460,1478825,36,134731,834,2321908
1442,pitalito,huila,1952,915,71291840,116,24354000,0,0,1031,95645840
1443,pitalito,huila,1953,900,75056398,155,32020397,0,0,1055,107076795
1444,pitalito,huila,1954,893,84915897,211,46538424,0,0,1104,131454321
1445,pitalito,huila,1955,771,78230237,225,47065706,0,0,996,125295943
1446,pitalito,huila,1956,782,76951593,232,50584201,0,0,1014,127535794
1447,pitalito,huila,1957,559,631722,235,546609,0,0,794,1178331
1448,pitalito,huila,1958,574,660435,231,552160,13,111668,818,1324263
1449,pitalito,huila,1959,574,707385,298,813469,24,148406,896,1669260
1450,pitalito,huila,1960,667,935385,376,1012408,24,111358,1067,2059151
1451,san agustin,huila,1952,268,28396500,50,18357500,0,0,318,46754000
1452,san agustin,huila,1953,293,28670500,51,16001550,0,0,344,44672050
1453,san agustin,huila,1954,308,38604000,72,21373100,0,0,380,59977100
1454,san agustin,huila,1955,297,33834000,92,28150961,0,0,389,61984961
1455,san agustin,huila,1956,299,30953900,136,35451745,0,0,435,66405645
1456,san agustin,huila,1957,238,267013,147,325978,0,0,385,592991
1457,san agustin,huila,1958,237,359410,142,321822,9,51245,388,732477
1458,san agustin,huila,1959,210,226202,147,320663,9,45722,366,592587
1459,san agustin,huila,1960,321,394695,145,330706,10,45078,476,770479
1460,tello,huila,1960,266,694639,328,856262,30,155959,624,1706860
1461,tesalia,huila,1960,258,448590,209,622877,8,31674,475,1103141
1462,timana,huila,1955,403,36298500,105,28163228,0,0,508,64461728
1463,timana,huila,1956,438,44259762,125,29820917,0,0,563,74080679
1464,timana,huila,1957,406,394380,142,268548,0,0,548,662928
1465,timana,huila,1958,618,683815,159,366609,8,41924,785,1092348
1466,timana,huila,1959,637,698229,169,366123,7,37551,813,1101903
1467,timana,huila,1960,652,850556,230,466626,9,44718,891,1361900
1468,yaguara,huila,1952,288,58473200,72,19714555,0,0,360,78187755
1469,yaguara,huila,1953,311,70411000,79,37432453,0,0,390,107843453
1470,yaguara,huila,1954,397,89561509,122,49964817,0,0,519,139526326
1471,yaguara,huila,1955,552,88238667,169,66115661,0,0,721,154354328
1472,yaguara,huila,1956,356,65051671,165,66539112,0,0,521,131590783
1473,yaguara,huila,1957,341,780324,179,665243,0,0,520,1445567
1474,yaguara,huila,1958,343,865500,177,788489,23,116233,543,1770222
1475,yaguara,huila,1959,325,787622,239,1093844,28,139942,592,2021408
1476,yaguara,huila,1960,341,970419,235,1259705,24,115459,600,2345583
1477,chiriguana,magadalena,1956,200,26826124,288,84556998,0,0,488,111383122
1478,cienaga,magadalena,1956,272,43405798,137,95887218,0,0,409,139293016
1479,codazzi,magadalena,1956,140,38571742,144,65349820,0,0,284,103921562
1480,el banco,magadalena,1956,129,23977198,503,183227901,0,0,632,207205099
1481,fundacion,magadalena,1956,279,100849524,556,373161787,0,0,835,474011311
1482,plato,magadalena,1956,139,32094323,621,255352016,0,0,760,287446339
1483,santa marta,magadalena,1956,490,124501261,341,238161843,0,0,831,362663104
1484,valledupar,magadalena,1956,486,119009772,655,270433553,0,0,1141,389443325
1485,aguachica,magdalena,1957,93,199218,157,734084,0,0,250,933302
1486,aguachica,magdalena,1958,110,278479,173,889768,133,558811,416,1727058
1487,aguachica,magdalena,1959,212,489179,190,1129052,131,556146,533,2174377
1488,aguachica,magdalena,1960,580,1516123,296,1591696,133,563851,1009,3671670
1489,chiriguana,magdalena,1952,215,13372197,253,44564763,0,0,468,57936960
