,Unnamed: 0,Oficina,Departamento,Anio,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
224,224,toledo,norte de santander,1959,722,412209.5056179775,162,180306.77528089887,28,51710.56179775281,912,644226.8426966292
225,225,bucaramanga,santander,1959,2653,3350430.6741573033,1291,4167325.7528089886,147,686205.0,4091,8203961.426966292
226,226,barichara,santander,1959,299,206942.52808988764,90,175460.62921348313,39,111854.46067415731,428,494257.6179775281
227,227,barrancabermeja,santander,1959,274,206140.85393258426,183,668580.202247191,0,0.0,457,874721.0561797753
228,228,cimitarra,santander,1959,153,159124.01123595505,338,670443.1348314607,20,65439.87640449438,511,895007.0224719101
229,229,concepcion,santander,1959,797,478838.42696629214,119,207823.85393258426,34,173763.3033707865,950,860425.584269663
230,230,charala,santander,1959,780,567146.9325842697,259,429177.606741573,29,99439.68539325842,1068,1095764.224719101
231,231,gambita,santander,1959,268,217600.95505617978,220,261641.4606741573,1,2523.6404494382023,489,481766.0561797753
232,232,malaga,santander,1959,1594,802870.6516853933,150,168649.55056179775,65,194004.57303370786,1809,1165524.775280899
233,233,matanza,santander,1959,463,242596.68539325843,126,124085.86516853933,14,39034.48314606742,603,405717.03370786516
234,234,onzaga,santander,1959,410,231302.19101123596,164,134528.2584269663,3,11460.67415730337,577,377291.1235955056
235,235,piedecuesta,santander,1959,488,248928.70786516854,72,129156.06741573033,22,64820.426966292136,582,442905.202247191
236,236,puente nacional,santander,1959,515,281428.3146067416,538,426537.06741573033,62,134539.14606741574,1115,842504.5280898876
237,237,puerto wilches,santander,1959,414,535776.202247191,251,487820.15730337077,2,7299.303370786517,667,1030895.6629213484
238,238,rionegro,santander,1959,420,554312.1235955056,264,313902.7078651685,32,125983.17977528089,716,994198.011235955
