,index,Código Departamento,Departamento,codmpio,Entidad,Dimensión,Subcategoría,Indicador,Dato Numérico,Dato Cualitativo,Año,Mes,Fuente,Unidad de Medida,municipio,depto,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor,tratamiento,alf_A1938,alf_A1951,alf_A1964,alf_A1973,numero_prestamos,CP - Promedio,MP - Promedio,LP - Promedio,T - Promedio
700,3031,63.0,Quindío,63401.0,La Tebaida,Medición de desempeño municipal,Resumen MDM,MDM,"52,27",,2018.0,12.0,DNP - DDDR,Puntos,La Tebaida,Quindio,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
701,3032,63.0,Quindío,63470.0,Montenegro,Medición de desempeño municipal,Resumen MDM,MDM,"62,62",,2018.0,12.0,DNP - DDDR,Puntos,Montenegro,Quindio,212,20.51,103,16.7,50,13.74,365,50.94,1,6842,9722.0,19406,35843,1,20.51,16.7,13.74,50.94
702,3034,63.0,Quindío,63594.0,Quimbaya,Medición de desempeño municipal,Resumen MDM,MDM,"55,34",,2018.0,12.0,DNP - DDDR,Puntos,Quimbaya,Quindio,1697,4071.44,599,3015.42,178,51.03,2474,7137.89,1,0,0.0,0,0,6,678.5733333,502.57,8.505,1189.648333
703,3035,63.0,Quindío,63690.0,Salento,Medición de desempeño municipal,Resumen MDM,MDM,"64,84",,2018.0,12.0,DNP - DDDR,Puntos,Salento,Quindio,0,0.0,0,0.0,0,0.0,0,0.0,0,1754,1522.0,2581,4080,0,0.0,0.0,0.0,0.0
704,3038,66.0,Risaralda,66075.0,Balboa,Medición de desempeño municipal,Resumen MDM,MDM,"65,12",,2018.0,12.0,DNP - DDDR,Puntos,Balboa,Risaralda,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
705,3039,66.0,Risaralda,66088.0,Belén de Umbría,Medición de desempeño municipal,Resumen MDM,MDM,"54,52",,2018.0,12.0,DNP - DDDR,Puntos,Belén de Umbría,Risaralda,2003,4587.48,923,3226.79,166,38.92,3092,7853.19,1,2600,3217.0,4851,4791,7,655.3542857,460.97,5.56,1121.884286
706,3040,66.0,Risaralda,66170.0,Dosquebradas,Medición de desempeño municipal,Resumen MDM,MDM,"61,21",,2018.0,12.0,DNP - DDDR,Puntos,Dosquebradas,Risaralda,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
707,3041,66.0,Risaralda,66318.0,Guática,Medición de desempeño municipal,Resumen MDM,MDM,"47,13",,2018.0,12.0,DNP - DDDR,Puntos,Guática,Risaralda,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
708,3042,66.0,Risaralda,66383.0,La Celia,Medición de desempeño municipal,Resumen MDM,MDM,"44,57",,2018.0,12.0,DNP - DDDR,Puntos,La Celia,Risaralda,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
709,3043,66.0,Risaralda,66400.0,La Virginia,Medición de desempeño municipal,Resumen MDM,MDM,"49,16",,2018.0,12.0,DNP - DDDR,Puntos,La Virginia,Risaralda,189,38.6,83,16.37,3,1.25,275,56.22,1,603,0.0,1349,940,1,38.6,16.37,1.25,56.22
710,3045,66.0,Risaralda,66456.0,Mistrató,Medición de desempeño municipal,Resumen MDM,MDM,"47,55",,2018.0,12.0,DNP - DDDR,Puntos,Mistrató,Risaralda,0,0.0,0,0.0,0,0.0,0,0.0,0,701,0.0,2026,1580,0,0.0,0.0,0.0,0.0
711,3046,66.0,Risaralda,66572.0,Pueblo Rico,Medición de desempeño municipal,Resumen MDM,MDM,"51,64",,2018.0,12.0,DNP - DDDR,Puntos,Pueblo Rico,Risaralda,0,0.0,0,0.0,0,0.0,0,0.0,0,3445,2132.0,3265,3483,0,0.0,0.0,0.0,0.0
712,3047,66.0,Risaralda,66594.0,Quinchía,Medición de desempeño municipal,Resumen MDM,MDM,"58,17",,2018.0,12.0,DNP - DDDR,Puntos,Quinchía,Risaralda,1772,43.42,243,14.71,43,13.42,2058,71.54,1,736,877.0,1315,1484,4,10.855,3.6775,3.355,17.885
713,3051,68.0,Santander,68013.0,Aguada,Medición de desempeño municipal,Resumen MDM,MDM,"38,56",,2018.0,12.0,DNP - DDDR,Puntos,Aguada,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,1303,1268.0,1888,2636,0,0.0,0.0,0.0,0.0
714,3052,68.0,Santander,68020.0,Albania,Medición de desempeño municipal,Resumen MDM,MDM,"46,86",,2018.0,12.0,DNP - DDDR,Puntos,Albania,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
715,3053,68.0,Santander,68051.0,Aratoca,Medición de desempeño municipal,Resumen MDM,MDM,"51,26",,2018.0,12.0,DNP - DDDR,Puntos,Aratoca,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
716,3054,68.0,Santander,68077.0,Barbosa,Medición de desempeño municipal,Resumen MDM,MDM,"49,44",,2018.0,12.0,DNP - DDDR,Puntos,Barbosa,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,1314,1378.0,2389,2330,0,0.0,0.0,0.0,0.0
717,3055,68.0,Santander,68079.0,Barichara,Medición de desempeño municipal,Resumen MDM,MDM,"62,92",,2018.0,12.0,DNP - DDDR,Puntos,Barichara,Santander,1931,2883.49,451,788.32,143,65.24,2525,3737.03,1,0,0.0,0,0,6,480.5816667,131.3866667,10.87333333,622.8383333
718,3056,68.0,Santander,68081.0,Barrancabermeja,Medición de desempeño municipal,Resumen MDM,MDM,"67,38",,2018.0,12.0,DNP - DDDR,Puntos,Barrancabermeja,Santander,1927,3531.45,1484,20441.63,11,4.0,3422,23977.09,1,0,0.0,0,0,8,441.43125,2555.20375,0.5,2997.13625
719,3057,68.0,Santander,68092.0,Betulia,Medición de desempeño municipal,Resumen MDM,MDM,"63,66",,2018.0,12.0,DNP - DDDR,Puntos,Betulia,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,2244,1217.0,3617,4560,0,0.0,0.0,0.0,0.0
720,3058,68.0,Santander,68101.0,Bolívar,Medición de desempeño municipal,Resumen MDM,MDM,"42,95",,2018.0,12.0,DNP - DDDR,Puntos,Bolívar,Santander,667,37.31,346,20.82,9,0.91,1022,59.05,1,1180,1263.0,2310,2795,1,37.31,20.82,0.91,59.05
721,3059,68.0,Santander,68121.0,Cabrera,Medición de desempeño municipal,Resumen MDM,MDM,"57,00",,2018.0,12.0,DNP - DDDR,Puntos,Cabrera,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,1923,2066.0,2490,3193,0,0.0,0.0,0.0,0.0
722,3060,68.0,Santander,68132.0,California,Medición de desempeño municipal,Resumen MDM,MDM,"50,03",,2018.0,12.0,DNP - DDDR,Puntos,California,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
723,3061,68.0,Santander,68147.0,Capitanejo,Medición de desempeño municipal,Resumen MDM,MDM,"44,96",,2018.0,12.0,DNP - DDDR,Puntos,Capitanejo,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,5445,6463.0,4901,9663,0,0.0,0.0,0.0,0.0
724,3062,68.0,Santander,68152.0,Carcasí,Medición de desempeño municipal,Resumen MDM,MDM,"41,46",,2018.0,12.0,DNP - DDDR,Puntos,Carcasí,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,895,1018.0,1929,3144,0,0.0,0.0,0.0,0.0
725,3063,68.0,Santander,68160.0,Cepitá,Medición de desempeño municipal,Resumen MDM,MDM,"42,69",,2018.0,12.0,DNP - DDDR,Puntos,Cepitá,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,3643,4842.0,7892,7548,0,0.0,0.0,0.0,0.0
726,3064,68.0,Santander,68162.0,Cerrito,Medición de desempeño municipal,Resumen MDM,MDM,"52,11",,2018.0,12.0,DNP - DDDR,Puntos,Cerrito,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,1998,2833.0,4282,5098,0,0.0,0.0,0.0,0.0
727,3066,68.0,Santander,68169.0,Charta,Medición de desempeño municipal,Resumen MDM,MDM,"40,52",,2018.0,12.0,DNP - DDDR,Puntos,Charta,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
728,3067,68.0,Santander,68176.0,Chima,Medición de desempeño municipal,Resumen MDM,MDM,"51,91",,2018.0,12.0,DNP - DDDR,Puntos,Chima,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,3256,2784.0,4333,4357,0,0.0,0.0,0.0,0.0
729,3068,68.0,Santander,68179.0,Chipatá,Medición de desempeño municipal,Resumen MDM,MDM,"53,31",,2018.0,12.0,DNP - DDDR,Puntos,Chipatá,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,1353,1465.0,2351,3077,0,0.0,0.0,0.0,0.0
730,3069,68.0,Santander,68190.0,Cimitarra,Medición de desempeño municipal,Resumen MDM,MDM,"53,20",,2018.0,12.0,DNP - DDDR,Puntos,Cimitarra,Santander,1304,1178.85,1651,4309.45,132,52.67,3087,5540.97,1,0,0.0,0,0,6,196.475,718.2416667,8.778333333,923.495
731,3070,68.0,Santander,68207.0,Concepción,Medición de desempeño municipal,Resumen MDM,MDM,"47,99",,2018.0,12.0,DNP - DDDR,Puntos,Concepción,Santander,3175,287.52,608,145.25,105,65.3,3888,498.07,1,2621,3367.0,5214,5650,3,95.84,48.41666667,21.76666667,166.0233333
732,3071,68.0,Santander,68209.0,Confines,Medición de desempeño municipal,Resumen MDM,MDM,"58,48",,2018.0,12.0,DNP - DDDR,Puntos,Confines,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,2152,2472.0,2720,2489,0,0.0,0.0,0.0,0.0
733,3072,68.0,Santander,68211.0,Contratación,Medición de desempeño municipal,Resumen MDM,MDM,"58,99",,2018.0,12.0,DNP - DDDR,Puntos,Contratación,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,4806,0.0,8429,7466,0,0.0,0.0,0.0,0.0
734,3073,68.0,Santander,68217.0,Coromoro,Medición de desempeño municipal,Resumen MDM,MDM,"54,68",,2018.0,12.0,DNP - DDDR,Puntos,Coromoro,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,2713,3375.0,6017,7429,0,0.0,0.0,0.0,0.0
735,3074,68.0,Santander,68229.0,Curití,Medición de desempeño municipal,Resumen MDM,MDM,"32,93",,2018.0,12.0,DNP - DDDR,Puntos,Curití,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,4221.0,6591,8221,0,0.0,0.0,0.0,0.0
736,3075,68.0,Santander,68235.0,El Carmen de Chucurí,Medición de desempeño municipal,Resumen MDM,MDM,"54,76",,2018.0,12.0,DNP - DDDR,Puntos,El Carmen de Chucurí,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
737,3076,68.0,Santander,68245.0,El Guacamayo,Medición de desempeño municipal,Resumen MDM,MDM,"56,16",,2018.0,12.0,DNP - DDDR,Puntos,El Guacamayo,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
738,3077,68.0,Santander,68250.0,El Peñón,Medición de desempeño municipal,Resumen MDM,MDM,"41,13",,2018.0,12.0,DNP - DDDR,Puntos,El Peñón,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
739,3078,68.0,Santander,68255.0,El Playón,Medición de desempeño municipal,Resumen MDM,MDM,"52,41",,2018.0,12.0,DNP - DDDR,Puntos,El Playón,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
740,3079,68.0,Santander,68264.0,Encino,Medición de desempeño municipal,Resumen MDM,MDM,"49,69",,2018.0,12.0,DNP - DDDR,Puntos,Encino,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,2722,4941.0,6274,7406,0,0.0,0.0,0.0,0.0
741,3080,68.0,Santander,68266.0,Enciso,Medición de desempeño municipal,Resumen MDM,MDM,"45,47",,2018.0,12.0,DNP - DDDR,Puntos,Enciso,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,2257,372.0,4725,10127,0,0.0,0.0,0.0,0.0
742,3081,68.0,Santander,68271.0,Florián,Medición de desempeño municipal,Resumen MDM,MDM,"57,01",,2018.0,12.0,DNP - DDDR,Puntos,Florián,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
743,3082,68.0,Santander,68276.0,Floridablanca,Medición de desempeño municipal,Resumen MDM,MDM,"78,49",,2018.0,12.0,DNP - DDDR,Puntos,Floridablanca,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1504.0,2165,2387,0,0.0,0.0,0.0,0.0
744,3083,68.0,Santander,68296.0,Galán,Medición de desempeño municipal,Resumen MDM,MDM,"52,86",,2018.0,12.0,DNP - DDDR,Puntos,Galán,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,6643,11622.0,17526,29564,0,0.0,0.0,0.0,0.0
745,3084,68.0,Santander,68298.0,Gámbita,Medición de desempeño municipal,Resumen MDM,MDM,"52,81",,2018.0,12.0,DNP - DDDR,Puntos,Gambita,Santander,1986,4202.46,1367,6268.38,9,11.18,3362,10482.03,1,0,0.0,0,0,6,700.41,1044.73,1.863333333,1747.005
746,3085,68.0,Santander,68307.0,Girón,Medición de desempeño municipal,Resumen MDM,MDM,"63,52",,2018.0,12.0,DNP - DDDR,Puntos,Girón,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
747,3086,68.0,Santander,68318.0,Guaca,Medición de desempeño municipal,Resumen MDM,MDM,"40,92",,2018.0,12.0,DNP - DDDR,Puntos,Guaca,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
748,3087,68.0,Santander,68320.0,Guadalupe,Medición de desempeño municipal,Resumen MDM,MDM,"50,76",,2018.0,12.0,DNP - DDDR,Puntos,Guadalupe,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,1869,1.758,2346,2774,0,0.0,0.0,0.0,0.0
749,3088,68.0,Santander,68322.0,Guapotá,Medición de desempeño municipal,Resumen MDM,MDM,"64,60",,2018.0,12.0,DNP - DDDR,Puntos,Guapotá,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,2300,2271.0,3054,4319,0,0.0,0.0,0.0,0.0
750,3089,68.0,Santander,68324.0,Guavatá,Medición de desempeño municipal,Resumen MDM,MDM,"52,82",,2018.0,12.0,DNP - DDDR,Puntos,Guavatá,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,905,1462.0,1924,1335,0,0.0,0.0,0.0,0.0
751,3090,68.0,Santander,68327.0,Güepsa,Medición de desempeño municipal,Resumen MDM,MDM,"59,38",,2018.0,12.0,DNP - DDDR,Puntos,Güepsa,Santander,1323,298.89,273,182.77,139,101.94,1735,583.61,1,1791,2037.0,2820,3264,2,149.445,91.385,50.97,291.805
752,3091,68.0,Santander,68344.0,Hato,Medición de desempeño municipal,Resumen MDM,MDM,"53,19",,2018.0,12.0,DNP - DDDR,Puntos,Hato,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,2758,4342.0,11832,17339,0,0.0,0.0,0.0,0.0
753,3092,68.0,Santander,68368.0,Jesús María,Medición de desempeño municipal,Resumen MDM,MDM,"45,99",,2018.0,12.0,DNP - DDDR,Puntos,Jesús María,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
754,3093,68.0,Santander,68370.0,Jordán,Medición de desempeño municipal,Resumen MDM,MDM,"55,27",,2018.0,12.0,DNP - DDDR,Puntos,Jordán,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,3520,2876.0,3728,5321,0,0.0,0.0,0.0,0.0
755,3094,68.0,Santander,68377.0,La Belleza,Medición de desempeño municipal,Resumen MDM,MDM,"56,83",,2018.0,12.0,DNP - DDDR,Puntos,La Belleza,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
756,3095,68.0,Santander,68385.0,Landázuri,Medición de desempeño municipal,Resumen MDM,MDM,"37,14",,2018.0,12.0,DNP - DDDR,Puntos,Landázuri,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
757,3096,68.0,Santander,68397.0,La Paz,Medición de desempeño municipal,Resumen MDM,MDM,"45,25",,2018.0,12.0,DNP - DDDR,Puntos,La Paz,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,2113,2332.0,3201,5380,0,0.0,0.0,0.0,0.0
758,3097,68.0,Santander,68406.0,Lebrija,Medición de desempeño municipal,Resumen MDM,MDM,"62,96",,2018.0,12.0,DNP - DDDR,Puntos,Lebríja,Santander,576,48.75,228,25.42,18,3.5,822,77.67,1,0,500.0,4578,6529,1,48.75,25.42,3.5,77.67
759,3098,68.0,Santander,68418.0,Los Santos,Medición de desempeño municipal,Resumen MDM,MDM,"62,52",,2018.0,12.0,DNP - DDDR,Puntos,Los Santos,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,2297,1200.0,3476,5217,0,0.0,0.0,0.0,0.0
760,3099,68.0,Santander,68425.0,Macaravita,Medición de desempeño municipal,Resumen MDM,MDM,"51,81",,2018.0,12.0,DNP - DDDR,Puntos,Macaravita,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,6016,7303.0,13476,17798,0,0.0,0.0,0.0,0.0
761,3102,68.0,Santander,68464.0,Mogotes,Medición de desempeño municipal,Resumen MDM,MDM,"46,67",,2018.0,12.0,DNP - DDDR,Puntos,Mogotes,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3193.0,5987,7798,0,0.0,0.0,0.0,0.0
762,3103,68.0,Santander,68468.0,Molagavita,Medición de desempeño municipal,Resumen MDM,MDM,"48,22",,2018.0,12.0,DNP - DDDR,Puntos,Molagavita,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,1023,1337.0,1712,2012,0,0.0,0.0,0.0,0.0
763,3104,68.0,Santander,68498.0,Ocamonte,Medición de desempeño municipal,Resumen MDM,MDM,"48,94",,2018.0,12.0,DNP - DDDR,Puntos,Ocamonte,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,1142,1517.0,1711,2748,0,0.0,0.0,0.0,0.0
764,3105,68.0,Santander,68500.0,Oiba,Medición de desempeño municipal,Resumen MDM,MDM,"55,32",,2018.0,12.0,DNP - DDDR,Puntos,Oiba,Santander,647,96.9,258,125.93,52,27.86,957,250.7,1,3072,5726.0,9954,14839,2,48.45,62.965,13.93,125.35
765,3106,68.0,Santander,68502.0,Onzaga,Medición de desempeño municipal,Resumen MDM,MDM,"50,67",,2018.0,12.0,DNP - DDDR,Puntos,Onzaga,Santander,3630,12270.0,738,1771.87,13,5.95,4381,14047.83,1,2178,3037.0,3826,5029,7,1752.857143,253.1242857,0.85,2006.832857
766,3107,68.0,Santander,68522.0,Palmar,Medición de desempeño municipal,Resumen MDM,MDM,"51,14",,2018.0,12.0,DNP - DDDR,Puntos,Palmar,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,22522.0,54608,87400,0,0.0,0.0,0.0,0.0
767,3108,68.0,Santander,68524.0,Palmas del Socorro,Medición de desempeño municipal,Resumen MDM,MDM,"58,26",,2018.0,12.0,DNP - DDDR,Puntos,Palmas del Socorro,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,1003,1045.0,1505,1903,0,0.0,0.0,0.0,0.0
768,3109,68.0,Santander,68533.0,Páramo,Medición de desempeño municipal,Resumen MDM,MDM,"59,34",,2018.0,12.0,DNP - DDDR,Puntos,Páramo,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,3333,4906.0,8568,11133,0,0.0,0.0,0.0,0.0
769,3110,68.0,Santander,68547.0,Piedecuesta,Medición de desempeño municipal,Resumen MDM,MDM,"68,91",,2018.0,12.0,DNP - DDDR,Puntos,Piedecuesta,Santander,5077,6291.04,1025,4522.8,91,20.24,6193,10834.08,1,0,0.0,0,0,8,786.38,565.35,2.53,1354.26
770,3111,68.0,Santander,68549.0,Pinchote,Medición de desempeño municipal,Resumen MDM,MDM,"34,60",,2018.0,12.0,DNP - DDDR,Puntos,Pinchote,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,1200,1746.0,3568,4169,0,0.0,0.0,0.0,0.0
771,3113,68.0,Santander,68573.0,Puerto Parra,Medición de desempeño municipal,Resumen MDM,MDM,"55,95",,2018.0,12.0,DNP - DDDR,Puntos,Puerto Parra,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
772,3114,68.0,Santander,68575.0,Puerto Wilches,Medición de desempeño municipal,Resumen MDM,MDM,"50,30",,2018.0,12.0,DNP - DDDR,Puntos,Puerto Wilches,Santander,2264,2512.84,1301,5711.43,10,3.6,3575,8227.88,1,0,0.0,0,0,6,418.8066667,951.905,0.6,1371.313333
773,3116,68.0,Santander,68655.0,Sabana de Torres,Medición de desempeño municipal,Resumen MDM,MDM,"60,09",,2018.0,12.0,DNP - DDDR,Puntos,Sabana de Torres,Santander,298,65.52,81,31.25,10,4.49,389,101.25,1,0,0.0,0,0,1,65.52,31.25,4.49,101.25
774,3118,68.0,Santander,68673.0,San Benito,Medición de desempeño municipal,Resumen MDM,MDM,"48,48",,2018.0,12.0,DNP - DDDR,Puntos,San Benito,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,3140,2539.0,3944,7343,0,0.0,0.0,0.0,0.0
775,3120,68.0,Santander,68682.0,San Joaquín,Medición de desempeño municipal,Resumen MDM,MDM,"30,09",,2018.0,12.0,DNP - DDDR,Puntos,San Joaquín,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,1237,1353.0,2112,2457,0,0.0,0.0,0.0,0.0
776,3121,68.0,Santander,68684.0,San José de Miranda,Medición de desempeño municipal,Resumen MDM,MDM,"38,51",,2018.0,12.0,DNP - DDDR,Puntos,San José de Miranda,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,4084,1772.0,12476,0,0,0.0,0.0,0.0,0.0
777,3122,68.0,Santander,68686.0,San Miguel,Medición de desempeño municipal,Resumen MDM,MDM,"41,55",,2018.0,12.0,DNP - DDDR,Puntos,San Miguel,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,5420,4460.0,19663,25684,0,0.0,0.0,0.0,0.0
778,3124,68.0,Santander,68705.0,Santa Bárbara,Medición de desempeño municipal,Resumen MDM,MDM,"55,51",,2018.0,12.0,DNP - DDDR,Puntos,Santa Bárbara,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
779,3125,68.0,Santander,68720.0,Santa Helena del Opón,Medición de desempeño municipal,Resumen MDM,MDM,"54,48",,2018.0,12.0,DNP - DDDR,Puntos,Santa Helena del Opón,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
780,3126,68.0,Santander,68745.0,Simacota,Medición de desempeño municipal,Resumen MDM,MDM,"38,71",,2018.0,12.0,DNP - DDDR,Puntos,Simacota,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,1312,1687.0,0,0,0,0.0,0.0,0.0,0.0
781,3128,68.0,Santander,68770.0,Suaita,Medición de desempeño municipal,Resumen MDM,MDM,"53,78",,2018.0,12.0,DNP - DDDR,Puntos,Suaita,Santander,4685,11029.81,1373,5951.27,112,43.95,6170,17025.02,1,2159,3955.0,8745,0,7,1575.687143,850.1814286,6.278571429,2432.145714
782,3129,68.0,Santander,68773.0,Sucre,Medición de desempeño municipal,Resumen MDM,MDM,"49,18",,2018.0,12.0,DNP - DDDR,Puntos,Sucre,Santander,2617,3373.5,2825,3547.39,15,2.6,5457,6923.48,1,3312,3446.0,12498,0,6,562.25,591.2316667,0.433333333,1153.913333
783,3131,68.0,Santander,68820.0,Tona,Medición de desempeño municipal,Resumen MDM,MDM,"52,67",,2018.0,12.0,DNP - DDDR,Puntos,Tona,Santander,795,133.08,288,81.36,27,21.8,1110,236.23,1,6666,0.0,13265,18242,1,133.08,81.36,21.8,236.23
784,3132,68.0,Santander,68855.0,Valle de San José,Medición de desempeño municipal,Resumen MDM,MDM,"52,52",,2018.0,12.0,DNP - DDDR,Puntos,Valle de San José,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,10125,0,0,0.0,0.0,0.0,0.0
785,3134,68.0,Santander,68867.0,Vetas,Medición de desempeño municipal,Resumen MDM,MDM,"44,67",,2018.0,12.0,DNP - DDDR,Puntos,Vetas,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
786,3135,68.0,Santander,68872.0,Villanueva,Medición de desempeño municipal,Resumen MDM,MDM,"63,11",,2018.0,12.0,DNP - DDDR,Puntos,Villanueva,Santander,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
787,3136,68.0,Santander,68895.0,Zapatoca,Medición de desempeño municipal,Resumen MDM,MDM,"67,19",,2018.0,12.0,DNP - DDDR,Puntos,Zapatoca,Santander,1951,5290.7,1099,10012.12,176,56.5,3226,15359.33,1,3208,0.0,0,0,8,661.3375,1251.515,7.0625,1919.91625
788,3138,70.0,Sucre,70110.0,Buenavista,Medición de desempeño municipal,Resumen MDM,MDM,"46,99",,2018.0,12.0,DNP - DDDR,Puntos,Buenavista,Sucre,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
789,3139,70.0,Sucre,70124.0,Caimito,Medición de desempeño municipal,Resumen MDM,MDM,"36,84",,2018.0,12.0,DNP - DDDR,Puntos,Caimito,Sucre,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
790,3140,70.0,Sucre,70204.0,Colosó,Medición de desempeño municipal,Resumen MDM,MDM,"25,05",,2018.0,12.0,DNP - DDDR,Puntos,Coloso,Sucre,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
791,3142,70.0,Sucre,70221.0,Coveñas,Medición de desempeño municipal,Resumen MDM,MDM,"56,11",,2018.0,12.0,DNP - DDDR,Puntos,Coveñas,Sucre,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
792,3143,70.0,Sucre,70230.0,Chalán,Medición de desempeño municipal,Resumen MDM,MDM,"41,19",,2018.0,12.0,DNP - DDDR,Puntos,Chalán,Sucre,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
793,3144,70.0,Sucre,70233.0,El Roble,Medición de desempeño municipal,Resumen MDM,MDM,"43,35",,2018.0,12.0,DNP - DDDR,Puntos,El Roble,Sucre,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
794,3145,70.0,Sucre,70235.0,Galeras,Medición de desempeño municipal,Resumen MDM,MDM,"35,13",,2018.0,12.0,DNP - DDDR,Puntos,Galeras,Sucre,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
